GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1058584205,Connect4,25,GAME_OVER,52,1,2,226,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
211927356,Connect4,3,GAME_OVER,7,0,2,227,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-1029778978,Connect4,3,GAME_OVER,7,0,2,228,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-1116669881,Connect4,4,GAME_OVER,10,1,2,229,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
1930847207,Connect4,5,GAME_OVER,11,0,2,230,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
1204042696,Connect4,4,GAME_OVER,10,1,2,231,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
1854341258,Connect4,6,GAME_OVER,14,1,2,232,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
760044856,Connect4,8,GAME_OVER,18,1,2,233,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-230780221,Connect4,3,GAME_OVER,7,0,2,234,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-1500989715,Connect4,3,GAME_OVER,7,0,2,235,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
751911445,Connect4,7,GAME_OVER,16,1,2,236,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
-944442593,Connect4,3,GAME_OVER,8,1,2,237,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
-935277995,Connect4,3,GAME_OVER,8,1,2,238,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
247835695,Connect4,8,GAME_OVER,18,1,2,239,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1624668346,Connect4,3,GAME_OVER,7,0,2,240,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
1838559114,Connect4,8,GAME_OVER,18,1,2,241,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
262936474,Connect4,3,GAME_OVER,7,0,2,242,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-2019278420,Connect4,6,GAME_OVER,14,1,2,243,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
-1661237415,Connect4,3,GAME_OVER,8,1,2,244,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
830372098,Connect4,5,GAME_OVER,11,0,2,245,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-1794082882,Connect4,3,GAME_OVER,8,1,2,246,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-2136969544,Connect4,3,GAME_OVER,7,0,2,247,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
-1613804798,Connect4,12,GAME_OVER,26,1,2,248,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
1066856389,Connect4,8,GAME_OVER,18,1,2,249,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-673053507,Connect4,9,GAME_OVER,20,1,2,250,OSLA,1.0,-1.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-1416735319,Connect4,3,GAME_OVER,7,0,2,251,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
229958578,Connect4,3,GAME_OVER,8,1,2,252,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
1054379448,Connect4,3,GAME_OVER,7,0,2,253,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
1330628683,Connect4,11,GAME_OVER,24,1,2,254,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
1874519790,Connect4,3,GAME_OVER,8,1,2,255,rhea,1.0,-1.0,FirstAction,1,rhea,1,2,2,FirstAction,FirstAction,rhea,1
1058919192,Connect4,8,GAME_OVER,17,0,2,256,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
122540443,Connect4,9,GAME_OVER,19,0,2,257,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
-268805896,Connect4,6,GAME_OVER,13,0,2,258,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-16047770,Connect4,3,GAME_OVER,7,0,2,259,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-1234770198,Connect4,6,GAME_OVER,13,0,2,260,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-1276679810,Connect4,6,GAME_OVER,13,0,2,261,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
-1886083697,Connect4,8,GAME_OVER,18,1,2,262,OSLA,1.0,-1.0,rmhc,1,OSLA,1,2,2,rmhc,rmhc,OSLA,1
1885242351,Connect4,3,GAME_OVER,8,1,2,263,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
-633500444,Connect4,4,GAME_OVER,9,0,2,264,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-187920269,Connect4,3,GAME_OVER,7,0,2,265,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-1623485761,Connect4,3,GAME_OVER,7,0,2,266,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
1504609340,Connect4,4,GAME_OVER,9,0,2,267,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
1027072784,Connect4,5,GAME_OVER,12,1,2,268,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
543626116,Connect4,7,GAME_OVER,16,1,2,269,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
1660374781,Connect4,3,GAME_OVER,7,0,2,270,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-1313988885,Connect4,3,GAME_OVER,7,0,2,271,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
883361864,Connect4,3,GAME_OVER,7,0,2,272,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
284570087,Connect4,8,GAME_OVER,17,0,2,273,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
111378600,Connect4,9,GAME_OVER,20,1,2,274,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
290051286,Connect4,5,GAME_OVER,11,0,2,275,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
455045369,Connect4,3,GAME_OVER,7,0,2,276,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
292736111,Connect4,5,GAME_OVER,11,0,2,277,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-727076243,Connect4,6,GAME_OVER,14,1,2,278,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
580495784,Connect4,4,GAME_OVER,9,0,2,279,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
11224105,Connect4,11,GAME_OVER,24,1,2,280,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
1514313798,Connect4,10,GAME_OVER,21,0,2,281,FirstAction,-1.0,1.0,random,2,FirstAction,2,1,1,random,random,FirstAction,0
600547820,Connect4,9,GAME_OVER,20,1,2,282,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
1507588019,Connect4,3,GAME_OVER,8,1,2,283,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-413727558,Connect4,4,GAME_OVER,10,1,2,284,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1004488921,Connect4,3,GAME_OVER,7,0,2,285,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-185510757,Connect4,10,GAME_OVER,22,1,2,286,FirstAction,1.0,-1.0,OSLA,1,FirstAction,1,2,2,OSLA,OSLA,FirstAction,1
1193880833,Connect4,3,GAME_OVER,7,0,2,287,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-1358361873,Connect4,27,GAME_OVER,56,1,2,288,mcts,1.0,-1.0,BasicMCTS,1,mcts,1,2,2,BasicMCTS,BasicMCTS,mcts,1
-1636702957,Connect4,3,GAME_OVER,7,0,2,289,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
2059998954,Connect4,3,GAME_OVER,8,1,2,290,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
-2114075224,Connect4,3,GAME_OVER,8,1,2,291,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-208104913,Connect4,6,GAME_OVER,13,0,2,292,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
-256787508,Connect4,3,GAME_OVER,8,1,2,293,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
289786280,Connect4,13,GAME_OVER,27,0,2,294,random,-1.0,1.0,rmhc,2,random,2,1,1,rmhc,rmhc,random,0
-1816586398,Connect4,28,GAME_OVER,57,0,2,295,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
-736010487,Connect4,3,GAME_OVER,7,0,2,296,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-1319523453,Connect4,3,GAME_OVER,7,0,2,297,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
1424630181,Connect4,3,GAME_OVER,7,0,2,298,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
1627701852,Connect4,5,GAME_OVER,12,1,2,299,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
-1629666952,Connect4,3,GAME_OVER,7,0,2,300,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
343781707,Connect4,3,GAME_OVER,7,0,2,301,random,-1.0,1.0,FirstAction,2,random,2,1,1,FirstAction,FirstAction,random,0
-946487913,Connect4,5,GAME_OVER,11,0,2,302,OSLA,-1.0,1.0,rhea,2,OSLA,2,1,1,rhea,rhea,OSLA,0
2097273678,Connect4,13,GAME_OVER,28,1,2,303,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-241371289,Connect4,10,GAME_OVER,21,0,2,304,random,-1.0,1.0,rmhc,2,random,2,1,1,rmhc,rmhc,random,0
-1137315069,Connect4,3,GAME_OVER,7,0,2,305,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-1670171071,Connect4,6,GAME_OVER,13,0,2,306,OSLA,-1.0,1.0,rhea,2,OSLA,2,1,1,rhea,rhea,OSLA,0
-111795509,Connect4,3,GAME_OVER,7,0,2,307,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
143537014,Connect4,13,GAME_OVER,27,0,2,308,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
1639168202,Connect4,4,GAME_OVER,9,0,2,309,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
485788881,Connect4,4,GAME_OVER,10,1,2,310,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-1392189990,Connect4,7,GAME_OVER,16,1,2,311,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-1147876354,Connect4,3,GAME_OVER,8,1,2,312,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
-1540879951,Connect4,6,GAME_OVER,13,0,2,313,random,-1.0,1.0,rmhc,2,random,2,1,1,rmhc,rmhc,random,0
2143132553,Connect4,4,GAME_OVER,9,0,2,314,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
1722033092,Connect4,11,GAME_OVER,24,1,2,315,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
1515804242,Connect4,3,GAME_OVER,8,1,2,316,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
-181739599,Connect4,3,GAME_OVER,8,1,2,317,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
-969773918,Connect4,7,GAME_OVER,15,0,2,318,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-164055761,Connect4,3,GAME_OVER,7,0,2,319,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
9417288,Connect4,9,GAME_OVER,19,0,2,320,random,-1.0,1.0,rmhc,2,random,2,1,1,rmhc,rmhc,random,0
-238213410,Connect4,6,GAME_OVER,13,0,2,321,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
811178860,Connect4,5,GAME_OVER,11,0,2,322,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-1391480725,Connect4,4,GAME_OVER,10,1,2,323,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
-1289991689,Connect4,3,GAME_OVER,7,0,2,324,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
57605084,Connect4,3,GAME_OVER,8,1,2,325,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
1596007353,Connect4,4,GAME_OVER,9,0,2,326,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-1349601525,Connect4,3,GAME_OVER,7,0,2,327,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
870779329,Connect4,4,GAME_OVER,10,1,2,328,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
924245394,Connect4,12,GAME_OVER,25,0,2,329,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
1159086972,Connect4,3,GAME_OVER,8,1,2,330,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
-479700809,Connect4,5,GAME_OVER,12,1,2,331,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-644393837,Connect4,4,GAME_OVER,10,1,2,332,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
480101917,Connect4,15,GAME_OVER,32,1,2,333,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1669812908,Connect4,3,GAME_OVER,8,1,2,334,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
489412416,Connect4,6,GAME_OVER,14,1,2,335,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
979662955,Connect4,6,GAME_OVER,13,0,2,336,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
-1412473080,Connect4,3,GAME_OVER,7,0,2,337,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
-2146388626,Connect4,4,GAME_OVER,10,1,2,338,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-2147182603,Connect4,4,GAME_OVER,10,1,2,339,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
1104832282,Connect4,12,GAME_OVER,26,1,2,340,rmhc,1.0,-1.0,random,1,rmhc,1,2,2,random,random,rmhc,1
-1814248263,Connect4,4,GAME_OVER,10,1,2,341,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
1527008370,Connect4,10,GAME_OVER,22,1,2,342,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
1794037300,Connect4,8,GAME_OVER,18,1,2,343,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-2127906997,Connect4,5,GAME_OVER,12,1,2,344,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1670148819,Connect4,4,GAME_OVER,9,0,2,345,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
-64157796,Connect4,10,GAME_OVER,21,0,2,346,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
1156344643,Connect4,4,GAME_OVER,9,0,2,347,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-1667354173,Connect4,5,GAME_OVER,12,1,2,348,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
1991378407,Connect4,4,GAME_OVER,9,0,2,349,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-815366425,Connect4,5,GAME_OVER,11,0,2,350,OSLA,-1.0,1.0,FirstAction,2,OSLA,2,1,1,FirstAction,FirstAction,OSLA,0
-2028093600,Connect4,6,GAME_OVER,14,1,2,351,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
-1757712663,Connect4,5,GAME_OVER,12,1,2,352,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1380769061,Connect4,3,GAME_OVER,8,1,2,353,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
261797254,Connect4,3,GAME_OVER,7,0,2,354,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
1699756054,Connect4,3,GAME_OVER,8,1,2,355,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
469452937,Connect4,3,GAME_OVER,8,1,2,356,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
-3560875,Connect4,3,GAME_OVER,7,0,2,357,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
1396075339,Connect4,7,GAME_OVER,16,1,2,358,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
-590039087,Connect4,3,GAME_OVER,8,1,2,359,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
2049713108,Connect4,4,GAME_OVER,10,1,2,360,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
1324681671,Connect4,3,GAME_OVER,8,1,2,361,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
-2092523444,Connect4,3,GAME_OVER,8,1,2,362,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
59114165,Connect4,3,GAME_OVER,7,0,2,363,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-718186581,Connect4,6,GAME_OVER,13,0,2,364,FirstAction,-1.0,1.0,random,2,FirstAction,2,1,1,random,random,FirstAction,0
-1745731678,Connect4,5,GAME_OVER,11,0,2,365,rmhc,-1.0,1.0,OSLA,2,rmhc,2,1,1,OSLA,OSLA,rmhc,0
343420611,Connect4,9,GAME_OVER,19,0,2,366,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-2028987222,Connect4,4,GAME_OVER,10,1,2,367,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-2032389348,Connect4,4,GAME_OVER,10,1,2,368,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
279811612,Connect4,5,GAME_OVER,12,1,2,369,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
425500470,Connect4,3,GAME_OVER,7,0,2,370,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
336000187,Connect4,3,GAME_OVER,7,0,2,371,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
728786988,Connect4,3,GAME_OVER,7,0,2,372,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
1197075173,Connect4,4,GAME_OVER,10,1,2,373,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
904239831,Connect4,6,GAME_OVER,14,1,2,374,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
376172960,Connect4,3,GAME_OVER,7,0,2,375,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
-2025988394,Connect4,3,GAME_OVER,7,0,2,376,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
406134755,Connect4,3,GAME_OVER,7,0,2,377,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-1086676947,Connect4,5,GAME_OVER,11,0,2,378,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
120009625,Connect4,27,GAME_OVER,56,1,2,379,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-69847980,Connect4,3,GAME_OVER,8,1,2,380,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
-262773979,Connect4,5,GAME_OVER,12,1,2,381,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
1864556018,Connect4,3,GAME_OVER,7,0,2,382,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
1827839868,Connect4,14,GAME_OVER,29,0,2,383,rmhc,-1.0,1.0,OSLA,2,rmhc,2,1,1,OSLA,OSLA,rmhc,0
-1501271396,Connect4,3,GAME_OVER,7,0,2,384,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
-1811643888,Connect4,4,GAME_OVER,9,0,2,385,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
829904959,Connect4,4,GAME_OVER,9,0,2,386,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
1484916497,Connect4,4,GAME_OVER,9,0,2,387,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
1460767789,Connect4,5,GAME_OVER,12,1,2,388,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-868107298,Connect4,5,GAME_OVER,11,0,2,389,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
1118813158,Connect4,4,GAME_OVER,9,0,2,390,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
-2070609251,Connect4,3,GAME_OVER,7,0,2,391,OSLA,-1.0,1.0,FirstAction,2,OSLA,2,1,1,FirstAction,FirstAction,OSLA,0
759777290,Connect4,7,GAME_OVER,15,0,2,392,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
-400701623,Connect4,10,GAME_OVER,21,0,2,393,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
1256096798,Connect4,4,GAME_OVER,9,0,2,394,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
1213484988,Connect4,6,GAME_OVER,14,1,2,395,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-245511674,Connect4,3,GAME_OVER,8,1,2,396,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
1781923714,Connect4,3,GAME_OVER,8,1,2,397,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
1855411813,Connect4,4,GAME_OVER,9,0,2,398,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
774228339,Connect4,3,GAME_OVER,7,0,2,399,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-948284606,Connect4,3,GAME_OVER,8,1,2,400,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
1154935912,Connect4,3,GAME_OVER,7,0,2,401,OSLA,-1.0,1.0,FirstAction,2,OSLA,2,1,1,FirstAction,FirstAction,OSLA,0
-1316702046,Connect4,6,GAME_OVER,14,1,2,402,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
-1874899579,Connect4,3,GAME_OVER,7,0,2,403,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
365450996,Connect4,3,GAME_OVER,7,0,2,404,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
-558786058,Connect4,7,GAME_OVER,15,0,2,405,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
