GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-347120262,Connect4,6,GAME_OVER,13,0,2,371,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1416514647,Connect4,3,GAME_OVER,7,0,2,372,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1570736736,Connect4,3,GAME_OVER,7,0,2,373,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1532681659,Connect4,3,GAME_OVER,7,0,2,374,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
2038358424,Connect4,3,GAME_OVER,7,0,2,375,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1950377550,Connect4,3,GAME_OVER,7,0,2,376,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-389679841,Connect4,3,GAME_OVER,7,0,2,377,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1652369011,Connect4,3,GAME_OVER,7,0,2,378,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
649728961,Connect4,3,GAME_OVER,7,0,2,379,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1939385821,Connect4,9,GAME_OVER,19,0,2,380,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-765151654,Connect4,3,GAME_OVER,7,0,2,381,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-382843140,Connect4,3,GAME_OVER,7,0,2,382,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1616233144,Connect4,4,GAME_OVER,9,0,2,383,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1825767405,Connect4,3,GAME_OVER,7,0,2,384,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1681345762,Connect4,3,GAME_OVER,7,0,2,385,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1466223696,Connect4,3,GAME_OVER,7,0,2,386,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-898042700,Connect4,3,GAME_OVER,7,0,2,387,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-622095176,Connect4,3,GAME_OVER,7,0,2,388,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1621553363,Connect4,3,GAME_OVER,7,0,2,389,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
2021511387,Connect4,3,GAME_OVER,7,0,2,390,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1677040338,Connect4,6,GAME_OVER,13,0,2,391,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1955989905,Connect4,3,GAME_OVER,7,0,2,392,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1876231119,Connect4,3,GAME_OVER,7,0,2,393,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1294795098,Connect4,3,GAME_OVER,7,0,2,394,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
127372284,Connect4,5,GAME_OVER,11,0,2,395,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-991207967,Connect4,3,GAME_OVER,7,0,2,396,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1049258221,Connect4,3,GAME_OVER,7,0,2,397,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-2039767727,Connect4,5,GAME_OVER,11,0,2,398,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1908179359,Connect4,3,GAME_OVER,7,0,2,399,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1115136563,Connect4,8,GAME_OVER,18,1,2,400,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
-1493045323,Connect4,7,GAME_OVER,16,1,2,401,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
-394703714,Connect4,3,GAME_OVER,7,0,2,402,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-432712488,Connect4,3,GAME_OVER,7,0,2,403,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
491282519,Connect4,3,GAME_OVER,7,0,2,404,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-884033504,Connect4,11,GAME_OVER,24,1,2,405,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
991772015,Connect4,5,GAME_OVER,11,0,2,406,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-835279488,Connect4,3,GAME_OVER,7,0,2,407,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
288423849,Connect4,3,GAME_OVER,7,0,2,408,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
306462715,Connect4,3,GAME_OVER,7,0,2,409,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1595934290,Connect4,3,GAME_OVER,7,0,2,410,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
372545689,Connect4,8,GAME_OVER,17,0,2,411,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1791317608,Connect4,3,GAME_OVER,7,0,2,412,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
594493312,Connect4,5,GAME_OVER,11,0,2,413,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1375946348,Connect4,3,GAME_OVER,7,0,2,414,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1004766817,Connect4,3,GAME_OVER,7,0,2,415,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
714044006,Connect4,4,GAME_OVER,9,0,2,416,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1418075335,Connect4,9,GAME_OVER,19,0,2,417,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1141736524,Connect4,4,GAME_OVER,10,1,2,418,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
443981092,Connect4,6,GAME_OVER,13,0,2,419,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-68629972,Connect4,5,GAME_OVER,11,0,2,420,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1822990971,Connect4,5,GAME_OVER,12,1,2,421,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
268448290,Connect4,3,GAME_OVER,7,0,2,422,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1043028123,Connect4,4,GAME_OVER,9,0,2,423,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1199211999,Connect4,5,GAME_OVER,11,0,2,424,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1398271441,Connect4,5,GAME_OVER,11,0,2,425,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
648115670,Connect4,3,GAME_OVER,7,0,2,426,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1962877811,Connect4,3,GAME_OVER,7,0,2,427,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1960070630,Connect4,3,GAME_OVER,7,0,2,428,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
36358070,Connect4,3,GAME_OVER,7,0,2,429,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
375050126,Connect4,3,GAME_OVER,7,0,2,430,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1468478823,Connect4,3,GAME_OVER,7,0,2,431,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-218109356,Connect4,3,GAME_OVER,7,0,2,432,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-3023545,Connect4,3,GAME_OVER,7,0,2,433,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1504533260,Connect4,3,GAME_OVER,7,0,2,434,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
731461140,Connect4,4,GAME_OVER,9,0,2,435,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-784229007,Connect4,4,GAME_OVER,10,1,2,436,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
-1136489594,Connect4,3,GAME_OVER,7,0,2,437,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-362921133,Connect4,3,GAME_OVER,7,0,2,438,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1364054475,Connect4,3,GAME_OVER,7,0,2,439,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
814423744,Connect4,10,GAME_OVER,22,1,2,440,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
1075196489,Connect4,6,GAME_OVER,13,0,2,441,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1568387951,Connect4,3,GAME_OVER,7,0,2,442,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1781053528,Connect4,17,GAME_OVER,36,1,2,443,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
-1606283071,Connect4,3,GAME_OVER,7,0,2,444,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-543735179,Connect4,6,GAME_OVER,13,0,2,445,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1674156088,Connect4,4,GAME_OVER,9,0,2,446,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
166348003,Connect4,3,GAME_OVER,7,0,2,447,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1111867417,Connect4,3,GAME_OVER,7,0,2,448,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1814791316,Connect4,6,GAME_OVER,13,0,2,449,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1933375635,Connect4,3,GAME_OVER,7,0,2,450,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-427253403,Connect4,3,GAME_OVER,7,0,2,451,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-194714209,Connect4,9,GAME_OVER,19,0,2,452,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-2069492797,Connect4,3,GAME_OVER,7,0,2,453,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1770987610,Connect4,3,GAME_OVER,7,0,2,454,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
803393950,Connect4,3,GAME_OVER,7,0,2,455,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
729978769,Connect4,4,GAME_OVER,9,0,2,456,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1696041272,Connect4,3,GAME_OVER,7,0,2,457,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-820865651,Connect4,3,GAME_OVER,7,0,2,458,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1274945941,Connect4,5,GAME_OVER,11,0,2,459,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
309225253,Connect4,3,GAME_OVER,7,0,2,460,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-211487773,Connect4,3,GAME_OVER,7,0,2,461,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
900850219,Connect4,3,GAME_OVER,7,0,2,462,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
656084288,Connect4,6,GAME_OVER,13,0,2,463,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-654510776,Connect4,3,GAME_OVER,7,0,2,464,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
367540394,Connect4,3,GAME_OVER,7,0,2,465,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
157779522,Connect4,3,GAME_OVER,7,0,2,466,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-742897131,Connect4,3,GAME_OVER,7,0,2,467,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
936541807,Connect4,3,GAME_OVER,7,0,2,468,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1110959865,Connect4,3,GAME_OVER,7,0,2,469,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-492937223,Connect4,3,GAME_OVER,7,0,2,470,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1127983648,Connect4,9,GAME_OVER,19,0,2,471,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-650173733,Connect4,3,GAME_OVER,7,0,2,472,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1567683149,Connect4,3,GAME_OVER,7,0,2,473,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
968865470,Connect4,4,GAME_OVER,9,0,2,474,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
2002296535,Connect4,3,GAME_OVER,7,0,2,475,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
375451423,Connect4,3,GAME_OVER,7,0,2,476,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-2103348381,Connect4,9,GAME_OVER,19,0,2,477,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1342038375,Connect4,3,GAME_OVER,7,0,2,478,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1400281323,Connect4,4,GAME_OVER,9,0,2,479,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-96507681,Connect4,5,GAME_OVER,11,0,2,480,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
528391606,Connect4,5,GAME_OVER,12,1,2,481,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
580954778,Connect4,5,GAME_OVER,12,1,2,482,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
-638561184,Connect4,6,GAME_OVER,13,0,2,483,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-41114663,Connect4,3,GAME_OVER,7,0,2,484,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-380019667,Connect4,9,GAME_OVER,20,1,2,485,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
-1450633361,Connect4,4,GAME_OVER,9,0,2,486,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
640379295,Connect4,3,GAME_OVER,7,0,2,487,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1644944599,Connect4,3,GAME_OVER,7,0,2,488,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1899022862,Connect4,9,GAME_OVER,19,0,2,489,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1155036243,Connect4,3,GAME_OVER,7,0,2,490,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1174818378,Connect4,3,GAME_OVER,7,0,2,491,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
60820168,Connect4,3,GAME_OVER,7,0,2,492,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1431110757,Connect4,8,GAME_OVER,18,1,2,493,1,FirstAction,1,2,2,random,FirstAction,1.0,-1.0,random,random,FirstAction,1
906021935,Connect4,6,GAME_OVER,13,0,2,494,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-1642764399,Connect4,3,GAME_OVER,7,0,2,495,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1260479829,Connect4,3,GAME_OVER,7,0,2,496,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1535167110,Connect4,5,GAME_OVER,11,0,2,497,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
-62706232,Connect4,3,GAME_OVER,7,0,2,498,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
1844342211,Connect4,3,GAME_OVER,7,0,2,499,2,FirstAction,2,1,1,random,FirstAction,-1.0,1.0,random,random,FirstAction,0
346665430,Connect4,3,GAME_OVER,7,0,2,500,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
879079583,Connect4,3,GAME_OVER,7,0,2,501,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-619666105,Connect4,3,GAME_OVER,7,0,2,502,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
503938916,Connect4,3,GAME_OVER,7,0,2,503,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-428737539,Connect4,6,GAME_OVER,14,1,2,504,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
-1745970416,Connect4,3,GAME_OVER,7,0,2,505,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1436161366,Connect4,3,GAME_OVER,7,0,2,506,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1151041315,Connect4,5,GAME_OVER,11,0,2,507,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
697067980,Connect4,3,GAME_OVER,7,0,2,508,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1168140970,Connect4,6,GAME_OVER,14,1,2,509,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
-1491060889,Connect4,4,GAME_OVER,9,0,2,510,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1819802610,Connect4,3,GAME_OVER,7,0,2,511,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-2121274456,Connect4,3,GAME_OVER,7,0,2,512,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
259280696,Connect4,3,GAME_OVER,7,0,2,513,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1706137030,Connect4,3,GAME_OVER,7,0,2,514,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
545138396,Connect4,3,GAME_OVER,7,0,2,515,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1376458976,Connect4,3,GAME_OVER,7,0,2,516,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1195311045,Connect4,4,GAME_OVER,9,0,2,517,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
813477029,Connect4,5,GAME_OVER,11,0,2,518,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1466178614,Connect4,3,GAME_OVER,7,0,2,519,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-118322159,Connect4,6,GAME_OVER,14,1,2,520,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
-1428166355,Connect4,3,GAME_OVER,7,0,2,521,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1144294523,Connect4,3,GAME_OVER,7,0,2,522,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
2100098225,Connect4,6,GAME_OVER,14,1,2,523,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
23994827,Connect4,4,GAME_OVER,9,0,2,524,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1662792176,Connect4,3,GAME_OVER,7,0,2,525,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
2013120665,Connect4,3,GAME_OVER,7,0,2,526,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1880183632,Connect4,6,GAME_OVER,14,1,2,527,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
-1377239692,Connect4,3,GAME_OVER,7,0,2,528,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1795532617,Connect4,3,GAME_OVER,7,0,2,529,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1548656463,Connect4,4,GAME_OVER,9,0,2,530,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-653656736,Connect4,4,GAME_OVER,10,1,2,531,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
-400394132,Connect4,3,GAME_OVER,7,0,2,532,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1422203009,Connect4,3,GAME_OVER,7,0,2,533,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1113178468,Connect4,3,GAME_OVER,7,0,2,534,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-175367348,Connect4,3,GAME_OVER,7,0,2,535,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1362911089,Connect4,3,GAME_OVER,7,0,2,536,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-347120262,Connect4,4,GAME_OVER,9,0,2,537,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1416514647,Connect4,3,GAME_OVER,7,0,2,538,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1570736736,Connect4,8,GAME_OVER,18,1,2,539,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
-1532681659,Connect4,3,GAME_OVER,7,0,2,540,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
2038358424,Connect4,3,GAME_OVER,7,0,2,541,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1950377550,Connect4,3,GAME_OVER,7,0,2,542,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-389679841,Connect4,3,GAME_OVER,7,0,2,543,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1652369011,Connect4,3,GAME_OVER,7,0,2,544,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
649728961,Connect4,3,GAME_OVER,7,0,2,545,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1939385821,Connect4,7,GAME_OVER,16,1,2,546,1,FirstAction,1,2,2,OSLA,FirstAction,1.0,-1.0,OSLA,OSLA,FirstAction,1
-765151654,Connect4,3,GAME_OVER,7,0,2,547,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-382843140,Connect4,3,GAME_OVER,7,0,2,548,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
1616233144,Connect4,3,GAME_OVER,7,0,2,549,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1825767405,Connect4,3,GAME_OVER,7,0,2,550,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1681345762,Connect4,3,GAME_OVER,7,0,2,551,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1466223696,Connect4,3,GAME_OVER,7,0,2,552,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-898042700,Connect4,3,GAME_OVER,7,0,2,553,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-622095176,Connect4,6,GAME_OVER,13,0,2,554,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
-1621553363,Connect4,3,GAME_OVER,7,0,2,555,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
2021511387,Connect4,3,GAME_OVER,7,0,2,556,2,FirstAction,2,1,1,OSLA,FirstAction,-1.0,1.0,OSLA,OSLA,FirstAction,0
